id,params,state,node,started_at,finished_at,artefact_path,error_msg,results
806,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-21.local,2025-05-22 02:45:00,2025-05-22 03:01:19,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 957.2830619812012, ""quantum_func_evals"": 235, ""ratio"": 1.1167780126356885, ""quantum_solution"": [1, 1, 1, 1, 0, 0], ""quantum_obj_value"": 2.8186648970094663, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [4.321155660319343, 1.2335189274215401, 4.368957496263502, 1.209448061774264, 3.1307365636747737, 1.5500712178336205, 3.0367990026567266, 1.4348299102826498, 3.017291083357412, 2.760665531236429, 4.249318142377432, 2.154914151331649, 3.138217750505193, 1.6904836791436573], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.033203125, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.277173956354101, ""graph_label"": ""paper1_0""}",,
807,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-15.local,2025-05-22 02:46:08,2025-05-22 03:03:40,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1030.1225216388702, ""quantum_func_evals"": 248, ""ratio"": 1.4210225796633162, ""quantum_solution"": [1, 1, 1, 1, 1, 0], ""quantum_obj_value"": 3.5865556250537063, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [4.742408364884596, 1.376417621886584, 2.7386733345660055, 1.2979009767355723, 2.5059084898585473, 1.5861620162359553, 3.1402651088808864, 1.6596092566671874, 3.7353562181538527, 1.529217414746558, 3.3407234928486624, 2.6017546090664245, 3.0270948561402475, 1.4084373167653181], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0263671875, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 4.528353764313619, ""graph_label"": ""paper1_0""}",,
808,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-19.local,2025-05-22 02:50:46,2025-05-22 03:05:42,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 873.3113284111023, ""quantum_func_evals"": 211, ""ratio"": 1.7941706808734268, ""quantum_solution"": [1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.528353764313619, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [3.918938564804666, 2.4832223340982043, 2.8820267763851635, 1.4315095224295116, 3.887400514608048, 1.5305627026613604, 2.8443991784314444, 1.5128213793752117, 2.7916663614770716, 1.5524961397038108, 3.2227443910682774, 1.5296315256180153, 3.4321678054681817, 1.4553823110319604], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0087890625, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.277173956354101, ""graph_label"": ""paper1_0""}",,
809,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-16.local,2025-05-22 02:51:30,2025-05-22 03:10:25,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 1111.5663874149323, ""quantum_func_evals"": 255, ""ratio"": 1.4152210527862246, ""quantum_solution"": [1, 1, 0, 1, 1, 1], ""quantum_obj_value"": 3.5719130013876814, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [4.435691127569801, 0.908938970325134, 3.546579557348684, 1.677452914425322, 2.745969221534994, 1.5001833323222742, 3.013848508378742, 2.665901220704671, 3.2690676346021563, 2.639463886142381, 2.748394354377432, 1.5044149399397069, 3.2528905792128913, 1.7836672584932263], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0009765625, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.277173956354101, ""graph_label"": ""paper1_0""}",,
810,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-19.local,2025-05-22 02:53:32,2025-05-22 03:09:50,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 955.6098408699036, ""quantum_func_evals"": 233, ""ratio"": 1.4210225796633162, ""quantum_solution"": [1, 1, 1, 1, 1, 0], ""quantum_obj_value"": 3.5865556250537063, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [3.0839921955962297, 3.064231045768035, 2.939137391006457, 1.2542004274474843, 3.2069054799734102, 1.3436758553412746, 3.0443292259127106, 1.3284783675727612, 2.836914610341188, 2.356539333928634, 2.994779906139504, 2.7068860583184193, 2.6532221023195843, 1.7766631729783595], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.041015625, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.277173956354101, ""graph_label"": ""paper1_0""}",,
811,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-22.local,2025-05-22 02:55:42,2025-05-22 03:10:35,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 871.6987578868866, ""quantum_func_evals"": 211, ""ratio"": 1.4782248416467056, ""quantum_solution"": [0, 1, 1, 1, 1, 1], ""quantum_obj_value"": 3.7309298928650803, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [4.3809957026915995, 1.4079926769626332, 3.1242379483206046, 1.3556529843018903, 2.9562859064763263, 1.7421439180328162, 3.341517612355475, 1.5273753077833823, 3.146865838291219, 1.559515731978285, 3.2252828930036324, 1.3406119612102445, 3.1496345127157244, 2.448003028836396], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.03125, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 4.528353764313619, ""graph_label"": ""paper1_0""}",,
812,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-22.local,2025-05-22 02:58:27,2025-05-22 03:13:33,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 884.6056528091431, ""quantum_func_evals"": 215, ""ratio"": 1.2984430401505362, ""quantum_solution"": [1, 1, 0, 0, 1, 1], ""quantum_obj_value"": 3.277173956354101, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [4.66178966640127, 1.3648267516429824, 2.8866454155537355, 1.0532618253589157, 3.146425954187556, 1.2974124296241463, 2.911555245228116, 1.2283883444666246, 3.226269745300932, 1.6213531265810839, 2.9815141153326703, 1.4057897931333587, 2.782502841087242, 2.57046116287775], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.025390625, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.277173956354101, ""graph_label"": ""paper1_0""}",,
813,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-15.local,2025-05-22 02:58:45,2025-05-22 03:14:42,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 935.090238571167, ""quantum_func_evals"": 221, ""ratio"": 1.4890661481873502, ""quantum_solution"": [1, 0, 1, 1, 1, 1], ""quantum_obj_value"": 3.758292546712208, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [4.645912406124852, 1.6959340837875123, 4.846421051820481, 2.6110167059877436, 3.5630481797258624, 1.9686767913285514, 3.01095886855431, 1.4566832989163012, 3.0952968562372316, 2.5878867314278953, 2.988561383735255, 1.4862573385404456, 3.0308321690817683, 2.681669379571443], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.009765625, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 4.528353764313619, ""graph_label"": ""paper1_0""}",,
814,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-21.local,2025-05-22 03:00:18,2025-05-22 03:15:58,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 918.466438293457, ""quantum_func_evals"": 213, ""ratio"": 1.4890661481873502, ""quantum_solution"": [1, 0, 1, 1, 1, 1], ""quantum_obj_value"": 3.758292546712208, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [3.256998926537183, 2.37106503476892, 3.124813667304525, 2.733863041942439, 3.263848848853879, 1.5894610896284185, 3.2816351425302646, 1.4399453560256448, 3.0864724857961985, 2.474588963781251, 3.3849243955961743, 2.452424838571738, 3.2594218918341586, 2.4715906763745994], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.017578125, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.277173956354101, ""graph_label"": ""paper1_0""}",,
815,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-21.local,2025-05-22 03:01:19,2025-05-22 03:16:22,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 882.2988855838776, ""quantum_func_evals"": 212, ""ratio"": 1.4782248416467056, ""quantum_solution"": [0, 1, 1, 1, 1, 1], ""quantum_obj_value"": 3.7309298928650803, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [4.062738376941363, 1.6197153501915245, 2.8904994279426597, 1.6791719193776293, 3.304589275897504, 1.5601450703179247, 3.260576180069786, 1.4221323882556431, 3.5600953715219674, 2.589889557163023, 4.1492454427146646, 1.4679748469939173, 3.372523468887411, 1.2900160476557132], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0107421875, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 4.528353764313619, ""graph_label"": ""paper1_0""}",,
816,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-15.local,2025-05-22 03:03:40,2025-05-22 03:18:39,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 876.6348447799683, ""quantum_func_evals"": 206, ""ratio"": 1.4890661481873502, ""quantum_solution"": [1, 0, 1, 1, 1, 1], ""quantum_obj_value"": 3.758292546712208, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [3.410834097238178, 1.7493089064034588, 4.266623321940044, 1.495070552359519, 4.312417421554918, 1.4894323381112433, 3.2670495389658307, 1.5415807088733184, 2.9977621202488085, 1.468045630972084, 2.8666250836589846, 1.6100384971617017, 2.9650285738175866, 1.4745182306000724], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.03125, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.277173956354101, ""graph_label"": ""paper1_0""}",,
817,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-19.local,2025-05-22 03:05:42,2025-05-22 03:21:34,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 928.1833510398865, ""quantum_func_evals"": 226, ""ratio"": 1.7941706808734268, ""quantum_solution"": [1, 1, 1, 1, 1, 1], ""quantum_obj_value"": 4.528353764313619, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [3.8304136991074937, 1.7877767553357917, 3.1289658961991047, 1.3634658390986307, 2.960491333943823, 1.3483370730441124, 3.008549047100778, 1.4325625260804664, 3.4346933693989454, 2.424610807640398, 4.025557169656727, 2.7124063724625107, 3.428748443262663, 1.286321510747069], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0068359375, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 1, 1, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 4.528353764313619, ""graph_label"": ""paper1_0""}",,
818,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-19.local,2025-05-22 03:09:50,2025-05-22 03:25:19,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 907.5756688117981, ""quantum_func_evals"": 221, ""ratio"": 1.1167780126356885, ""quantum_solution"": [1, 1, 1, 1, 0, 0], ""quantum_obj_value"": 2.8186648970094663, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [3.8105635082231815, 1.5351375478774099, 3.036715647122273, 1.700523751009838, 3.086737514747698, 1.4301881616954626, 3.468877868744659, 1.4671956703573996, 3.3983519417812, 1.569226911221485, 3.439860706571169, 1.577671971414048, 3.3510611762094835, 1.5075620222796604], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.02734375, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.277173956354101, ""graph_label"": ""paper1_0""}",,
819,"{""backend_mode"": ""noisy_sampling"", ""qaoa_variant"": ""vanilla"", ""param_initialization"": ""gaussian"", ""depth"": 7, ""warm_start"": true, ""problem_type"": ""minvertexcover"", ""hamming_dist"": 3, ""graph_path"": ""graphs_paper1/paper1_0.pkl""}",done,compute-5-16.local,2025-05-22 03:10:25,2025-05-22 03:27:08,"{""graph_size"": 6, ""backend_mode"": ""noisy_sampling"", ""param_initialization"": ""gaussian"", ""qaoa_variant"": ""vanilla"", ""optimizer"": ""COBYLA"", ""warm_start"": true, ""depth"": 7, ""problem_type"": ""minvertexcover"", ""amount_shots"": 5000, ""max_tol"": 1e-08, ""lagrangian_multiplier"": 2, ""time_elapsed"": 980.1180408000946, ""quantum_func_evals"": 225, ""ratio"": 1.4152210527862246, ""quantum_solution"": [1, 1, 0, 1, 1, 1], ""quantum_obj_value"": 3.5719130013876814, ""classic_solution"": [1.0, 1.0, 1.0, 0, 0, 0], ""classic_value"": 2.5239258519758856, ""final_params"": {""__ndarray__"": [4.294887604253579, 1.335969728266257, 3.339614835528361, 1.5256602054407995, 3.061633918696198, 1.5754432689657756, 3.3975808254623097, 1.63553235973989, 3.1272045758023417, 2.882302840336201, 3.3991123419923754, 1.500004331865217, 2.972465411864447, 1.5037950031195335], ""dtype"": ""float64"", ""shape"": [14]}, ""percent_measure_optimal"": 0.0048828125, ""hamming_dist"": 3, ""hamming_string"": {""__ndarray__"": [1, 1, 0, 0, 1, 1], ""dtype"": ""int64"", ""shape"": [6]}, ""hamming_obj_func"": 3.277173956354101, ""graph_label"": ""paper1_0""}",,
